id,role,version,category,file_path,expected,actual,exact_match,norm_exact_match,char_distance,expected_chars,cer,rtf,audio_duration_s,inference_time_s
principal_060,principal,myvoice,myvoice/principal,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/principal/principal_060.wav,生成学校简报。,真诚 学校 简报,False,False,2,6,0.3333,0.4516,1.899,0.8577
director_001,director,myvoice,myvoice/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/director/director_001.wav,打开年级管理工作台。,打开 年级 管理 工作台,False,True,0,9,0.0,0.2956,2.454,0.7253
director_002,director,myvoice,myvoice/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/director/director_002.wav,返回主任工作台首页。,挽回 主任 工作台 首页,False,False,1,9,0.1111,0.3491,2.593,0.905
director_003,director,myvoice,myvoice/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/director/director_003.wav,帮我打开年级管理工作台。,帮 我 打开 年级 管理 工作台,False,True,0,11,0.0,0.268,3.521,0.9436
director_004,director,myvoice,myvoice/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/director/director_004.wav,我想回到主任工作台首页。,我 想 回到 主任 工作台 首页,False,True,0,11,0.0,0.2835,3.009,0.8529
director_005,director,myvoice,myvoice/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/director/director_005.wav,切到七年级管理工作台首页。,接到 七年级 管理 工作 抬手 首页,False,False,3,12,0.25,0.2975,3.243,0.9648
director_006,director,myvoice,myvoice/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/director/director_006.wav,打开主任工作台。,打开 主任 工作台,False,True,0,7,0.0,0.3447,2.411,0.8311
director_007,director,myvoice,myvoice/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/director/director_007.wav,查看今天本年级学生出勤情况。,查看 今天 本 年级 学生 出勤 情况,False,True,0,13,0.0,0.2742,3.755,1.0298
director_008,director,myvoice,myvoice/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/director/director_008.wav,查询本周各班级迟到人数。,查询 本周 个 班级 迟到 人数,False,False,1,11,0.0909,0.2882,3.105,0.8946
director_009,director,myvoice,myvoice/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/director/director_009.wav,帮我看一下今天本年级的出勤情况。,帮 我 看一下 今天 本 连 其 的 出勤 情况,False,False,2,15,0.1333,0.2533,3.99,1.0109
director_010,director,myvoice,myvoice/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/director/director_010.wav,我想查一下这周各班迟到人数。,我 想 查 一下 这 找 个 班 迟到 人数,False,False,2,13,0.1538,0.2493,3.382,0.8432
director_011,director,myvoice,myvoice/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/director/director_011.wav,查一下七年级一班今天的出勤情况。,查 一下 七年级 一般 今天 的 出勤 情况,False,False,1,15,0.0667,0.2325,4.449,1.0343
director_012,director,myvoice,myvoice/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/director/director_012.wav,看年级出勤。,看 年级 出勤,False,True,0,5,0.0,0.3943,1.846,0.7278
director_013,director,myvoice,myvoice/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/director/director_013.wav,查看今天请假的学生名单。,查探 今天 请假 的 学生 名单,False,False,1,11,0.0909,0.2806,3.851,1.0807
director_014,director,myvoice,myvoice/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/director/director_014.wav,打开本年级学生预警名单。,打牌 本 年级 学生 预警 名单,False,False,1,11,0.0909,0.316,3.243,1.0248
director_015,director,myvoice,myvoice/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/director/director_015.wav,帮我看一下今天请假的学生都有谁。,帮 我 看一下 今天 请 加 的 学生 都 有 谁,False,False,1,15,0.0667,0.2427,4.033,0.9786
director_016,director,myvoice,myvoice/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/director/director_016.wav,我想查查本年级需要预警的学生。,我 想 渣渣 本 年纪 需要 预警 的 学生,False,False,3,14,0.2143,0.2814,3.798,1.0689
director_017,director,myvoice,myvoice/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/director/director_017.wav,看一下七年级三班今天请假的学生名单。,看一下 七年级 三板 今天 请假 的 学生 名单,False,False,1,17,0.0588,0.1973,5.238,1.0332
director_018,director,myvoice,myvoice/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/director/director_018.wav,看请假名单。,看 请假 名单,False,True,0,5,0.0,0.3695,2.081,0.7687
director_019,director,myvoice,myvoice/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/director/director_019.wav,打开本年级考试成绩分析。,打开 本人 其 考试 成绩 分析,False,False,2,11,0.1818,0.269,3.659,0.9844
director_020,director,myvoice,myvoice/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/director/director_020.wav,对比各班级语文平均分。,那 个 班 语文 平均分,False,False,4,10,0.4,0.3086,2.923,0.902
director_021,director,myvoice,myvoice/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/director/director_021.wav,帮我打开本年级成绩分析。,帮 我 打开 本 年级 成绩 分析,False,True,0,11,0.0,0.2918,3.201,0.9338
director_022,director,myvoice,myvoice/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/director/director_022.wav,我想看一下各班语文平均分对比。,我 想 看一下 个 班 语文 平均分 对比,False,False,1,14,0.0714,0.2492,3.617,0.9014
director_023,director,myvoice,myvoice/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/director/director_023.wav,把七年级一班和七年级二班的语文平均分对比一下。,把 七年级 一般 和 七年级 二 班 的 语文 平均分 对比 下,False,False,2,22,0.0909,0.1803,5.803,1.0461
director_024,director,myvoice,myvoice/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/director/director_024.wav,看成绩对比。,看 成绩 对比,False,True,0,5,0.0,0.3242,1.761,0.5707
director_025,director,myvoice,myvoice/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/director/director_025.wav,查看各班级纪律扣分统计。,查看 的 班级 纪律 扣分 统计,False,False,1,11,0.0909,0.2792,3.339,0.9324
director_026,director,myvoice,myvoice/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/director/director_026.wav,打开学生违纪处理记录。,打开 学生 违纪 处理 记录,False,True,0,10,0.0,0.2741,2.827,0.7749
director_027,director,myvoice,myvoice/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/director/director_027.wav,帮我看一下各班纪律扣分情况。,帮 我 看一下 个 班 纪律 扣分 情况,False,False,1,13,0.0769,0.3184,3.425,1.0903
director_028,director,myvoice,myvoice/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/director/director_028.wav,我想查一下学生违纪处理记录。,我 想 查 一下 学生 违纪 处理 记录,False,True,0,13,0.0,0.2648,3.659,0.969
director_029,director,myvoice,myvoice/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/director/director_029.wav,查一下七年级二班本周纪律扣分统计。,查 一下 七年级 二 班 本周 纪律 扣分 统计,False,True,0,16,0.0,0.2446,4.225,1.0332
director_030,director,myvoice,myvoice/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/director/director_030.wav,看违纪记录。,违纪 记录,False,False,1,5,0.2,0.5713,1.43,0.817
director_031,director,myvoice,myvoice/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/director/director_031.wav,查询本周卫生检查排名。,查询 本周 卫生 检查 排名,False,True,0,10,0.0,0.311,2.87,0.8926
director_032,director,myvoice,myvoice/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/director/director_032.wav,查看今天值班教师安排。,查看 今天 值班 教室 安排,False,False,1,10,0.1,0.3891,2.497,0.9715
director_033,director,myvoice,myvoice/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/director/director_033.wav,帮我查一下这周卫生检查排名。,帮 我 查 一下 这 着 卫生 检查 排名,False,False,1,13,0.0769,0.2779,3.713,1.0318
director_034,director,myvoice,myvoice/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/director/director_034.wav,我想看一下今天值班教师安排。,我 想 看一下 今天 值班 教师 安排,False,True,0,13,0.0,0.2465,3.798,0.9363
director_035,director,myvoice,myvoice/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/director/director_035.wav,看一下周五下午的值班教师安排。,看一下 周五 下午 的 值班 教师 安排,False,True,0,14,0.0,0.3236,3.147,1.0184
director_036,director,myvoice,myvoice/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/director/director_036.wav,看值班安排。,但 纸板 安排,False,False,3,5,0.6,0.5027,1.665,0.8368
director_037,director,myvoice,myvoice/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/director/director_037.wav,打开课程调课审批列表。,打开 课程 雕刻 审批 列表,False,False,2,10,0.2,0.2899,3.147,0.9124
director_038,director,myvoice,myvoice/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/director/director_038.wav,查询本周教师代课情况。,查询 本周 教师 待客 情况,False,False,2,10,0.2,0.2761,3.243,0.8954
director_039,director,myvoice,myvoice/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/director/director_039.wav,帮我打开调课审批列表。,当 我 打开 掉 可 审批 列表,False,False,3,10,0.3,0.3037,3.286,0.9979
director_040,director,myvoice,myvoice/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/director/director_040.wav,我想查一下这周教师代课情况。,我 想 查 一下 这种 教师 待客 情况,False,False,3,13,0.2308,0.2618,3.478,0.9106
director_041,director,myvoice,myvoice/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/director/director_041.wav,看一下数学组本周的代课安排。,看一下 数学 组 本周 的 大 可 安排,False,False,2,13,0.1538,0.2637,3.659,0.9648
director_042,director,myvoice,myvoice/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/director/director_042.wav,看调课审批。,砍掉 雕刻 审批,False,False,4,5,0.8,0.4278,1.995,0.8535
director_043,director,myvoice,myvoice/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/director/director_043.wav,查看未完成备课检查的教师名单。,查看 未完成 备课 检查 的 教师 名单,False,True,0,14,0.0,0.325,4.033,1.3108
director_044,director,myvoice,myvoice/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/director/director_044.wav,查询本周班主任工作完成情况。,查询 本周 班主任 工作 完成 情况,False,True,0,13,0.0,0.2483,3.755,0.9326
director_045,director,myvoice,myvoice/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/director/director_045.wav,帮我看一下哪些教师还没完成备课检查。,帮 我 看一下 哪些 教师 还 没 完成 备课 检查,False,True,0,17,0.0,0.2072,4.683,0.9703
director_046,director,myvoice,myvoice/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/director/director_046.wav,我想查查本周班主任工作完成情况。,我 想 查找 本周 班主任 工作 完成 情况,False,False,1,15,0.0667,0.2278,4.822,1.0985
director_047,director,myvoice,myvoice/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/director/director_047.wav,看一下七年级班主任本周工作完成情况。,看一下 七年级 班主任 本周 工作 完成 情况,False,True,0,17,0.0,0.229,4.363,0.999
director_048,director,myvoice,myvoice/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/director/director_048.wav,看备课检查。,但 备课 检查,False,False,1,5,0.2,0.4771,1.707,0.8146
director_049,director,myvoice,myvoice/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/director/director_049.wav,查询需要重点关注的学生。,查询 需要 重点 关注 的 学生,False,True,0,11,0.0,0.3048,3.009,0.917
director_050,director,myvoice,myvoice/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/director/director_050.wav,查看本月家长反馈处理情况。,查看 本月 家长 反馈 处理 情况,False,True,0,12,0.0,0.2668,3.798,1.0133
director_051,director,myvoice,myvoice/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/director/director_051.wav,帮我查一下需要重点关注的学生。,帮 我 查 一下 需要 重点 关注 的 学生,False,True,0,14,0.0,0.2759,3.478,0.9594
director_052,director,myvoice,myvoice/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/director/director_052.wav,我想看一下这个月家长反馈处理情况。,我 想 看一下 这个 说 家长 反馈 处理 情况,False,False,1,16,0.0625,0.2099,4.171,0.8757
director_053,director,myvoice,myvoice/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/director/director_053.wav,查一下张明和李浩这两个学生的预警情况。,台下 张敏 和 后 这 两个 学生 的 预警 情况,False,False,5,18,0.2778,0.2524,4.363,1.1012
director_054,director,myvoice,myvoice/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/director/director_054.wav,看重点学生。,看 重点 学生,False,True,0,5,0.0,0.3593,1.942,0.6977
director_055,director,myvoice,myvoice/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/director/director_055.wav,生成本年级周工作简报。,先 成本 年级 着 工作 简报,False,False,2,10,0.2,0.3211,2.966,0.9523
director_056,director,myvoice,myvoice/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/director/director_056.wav,查看本年级数学成绩排名。,查看 本 年级 数学 成绩 排名,False,True,0,11,0.0,0.3104,3.286,1.0199
director_057,director,myvoice,myvoice/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/director/director_057.wav,帮我生成本年级周简报。,那么 成本 本年 几周 简报,False,False,5,10,0.5,0.3396,2.731,0.9276
director_058,director,myvoice,myvoice/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/director/director_058.wav,我想看一下本年级数学成绩排名。,我 想 看一下 本 年级 数学 成绩 排名,False,True,0,14,0.0,0.2317,3.659,0.8478
director_059,director,myvoice,myvoice/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/director/director_059.wav,生成一份包含七年级一班数据的周工作简报。,真诚 一份 包含 七年 起 一般 数据 的 找工作 工作 简报,False,False,7,19,0.3684,0.255,5.473,1.3953
director_060,director,myvoice,myvoice/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/director/director_060.wav,生成年级简报。,生成 年级 简报,False,True,0,6,0.0,0.3908,1.995,0.7797
teacher_001,teacher,myvoice,myvoice/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/teacher/teacher_001.wav,打开我的教学工作台。,打开 我 的 教学 工作台,False,True,0,9,0.0,0.3399,2.411,0.8197
teacher_002,teacher,myvoice,myvoice/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/teacher/teacher_002.wav,返回教师工作台首页。,往回 教师 工作台 首页,False,False,1,9,0.1111,0.2541,2.785,0.7075
teacher_003,teacher,myvoice,myvoice/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/teacher/teacher_003.wav,帮我打开教学工作台。,帮 我 打开 教学 工作 工作台,False,False,2,9,0.2222,0.3722,2.593,0.9651
teacher_004,teacher,myvoice,myvoice/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/teacher/teacher_004.wav,我想回到教师工作台首页。,我 想 回到 教室 工作台 首页,False,False,1,11,0.0909,0.2723,3.147,0.857
teacher_005,teacher,myvoice,myvoice/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/teacher/teacher_005.wav,切到七年级数学教师工作台首页。,接到 七年级 数学 教师 工作台 首页,False,False,1,14,0.0714,0.3044,3.851,1.1722
teacher_006,teacher,myvoice,myvoice/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/teacher/teacher_006.wav,打开教学工作台。,打开 教学 工作台,False,True,0,7,0.0,0.3431,2.358,0.809
teacher_007,teacher,myvoice,myvoice/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/teacher/teacher_007.wav,查看今天我的课程安排。,他 今天 我 的 课程 安排,False,False,2,10,0.2,0.3641,2.593,0.944
teacher_008,teacher,myvoice,myvoice/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/teacher/teacher_008.wav,查询下一节课的上课班级。,他 下 一节 课 的 上课 办 起,False,False,4,11,0.3636,0.3345,3.382,1.1312
teacher_009,teacher,myvoice,myvoice/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/teacher/teacher_009.wav,帮我看一下今天我的课表。,帮 我 看一下 今天 我 的 课表,False,True,0,11,0.0,0.3215,2.87,0.9227
teacher_010,teacher,myvoice,myvoice/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/teacher/teacher_010.wav,我想查一下下一节课上哪个班。,我 想 一下 下 一节 课 上 哪个 班,False,False,1,13,0.0769,0.3275,3.243,1.0621
teacher_011,teacher,myvoice,myvoice/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/teacher/teacher_011.wav,看一下今天下午第三节课的上课班级。,看一下 今天下午 第三节 课 的 尚可 班级,False,False,2,16,0.125,0.26,3.99,1.0373
teacher_012,teacher,myvoice,myvoice/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/teacher/teacher_012.wav,看我的课表。,看我 的 课表,False,True,0,5,0.0,0.5102,1.526,0.7785
teacher_013,teacher,myvoice,myvoice/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/teacher/teacher_013.wav,打开七年级一班学生名单。,打开 七年级 一般 学生 的 名单,False,False,2,11,0.1818,0.3206,3.201,1.0261
teacher_014,teacher,myvoice,myvoice/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/teacher/teacher_014.wav,查看今天本班学生考勤情况。,还 看 今天 本班 学生 考勤 情况,False,False,1,12,0.0833,0.2977,3.339,0.9941
teacher_015,teacher,myvoice,myvoice/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/teacher/teacher_015.wav,帮我打开七年级一班学生名单。,当 我 打开 七年级 一般 学生 名单,False,False,2,13,0.1538,0.2703,3.339,0.9027
teacher_016,teacher,myvoice,myvoice/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/teacher/teacher_016.wav,我想看一下今天本班考勤情况。,我 想 看一下 今天 本班 考勤 情况,False,True,0,13,0.0,0.232,3.755,0.8714
teacher_017,teacher,myvoice,myvoice/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/teacher/teacher_017.wav,打开七年级二班学生名单。,打开 七年级 二 班 学生 名单,False,True,0,11,0.0,0.3323,3.062,1.0174
teacher_018,teacher,myvoice,myvoice/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/teacher/teacher_018.wav,看班级名单。,看 班级 名单,False,True,0,5,0.0,0.3524,1.942,0.6843
teacher_019,teacher,myvoice,myvoice/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/teacher/teacher_019.wav,为今天第一节课发起点名。,为 今天 的 杰克 发起 点名,False,False,4,11,0.3636,0.2527,3.201,0.8086
teacher_020,teacher,myvoice,myvoice/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/teacher/teacher_020.wav,查询本周我的调课记录。,查询 本周 我 的 雕刻 记录,False,False,2,10,0.2,0.3283,2.689,0.8826
teacher_021,teacher,myvoice,myvoice/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/teacher/teacher_021.wav,帮我给今天第一节课发起点名。,我 给 今天 第一节 课 发起 点名,False,False,1,13,0.0769,0.2607,3.851,1.004
teacher_022,teacher,myvoice,myvoice/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/teacher/teacher_022.wav,我想查一下这周我的调课记录。,我 想 查 一下 这种 我 的 雕刻 个 记录,False,False,4,13,0.3077,0.2764,3.147,0.8699
teacher_023,teacher,myvoice,myvoice/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/teacher/teacher_023.wav,给七年级一班今天第一节数学课发起点名。,给 七年级 一般 亲情 的 解 数学 课 发起 点,False,False,7,18,0.3889,0.2493,4.31,1.0745
teacher_024,teacher,myvoice,myvoice/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/teacher/teacher_024.wav,发起点名。,其 点名,False,False,2,4,0.5,0.449,1.707,0.7667
teacher_025,teacher,myvoice,myvoice/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/teacher/teacher_025.wav,打开我的作业批改列表。,打开 我 的 作业 批改 列表,False,True,0,10,0.0,0.2841,2.87,0.8153
teacher_026,teacher,myvoice,myvoice/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/teacher/teacher_026.wav,查看未提交作业的学生名单。,查看 为 提交 作业 的 学生 名单,False,False,1,12,0.0833,0.2671,3.713,0.9918
teacher_027,teacher,myvoice,myvoice/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/teacher/teacher_027.wav,帮我打开作业批改列表。,帮 我 打开 作业 批改 列表,False,True,0,10,0.0,0.32,3.009,0.9628
teacher_028,teacher,myvoice,myvoice/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/teacher/teacher_028.wav,我想看一下谁还没交作业。,我 想 看一下 谁 还 没 交 作业,False,True,0,11,0.0,0.2807,3.339,0.9373
teacher_029,teacher,myvoice,myvoice/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/teacher/teacher_029.wav,查一下七年级一班语文作业未提交名单。,查 一下 七年级 一般 语文 作业 为 提交 名单,False,False,2,17,0.1176,0.2289,4.449,1.0185
teacher_030,teacher,myvoice,myvoice/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/teacher/teacher_030.wav,看未交作业。,那 回家 作业,False,False,3,5,0.6,0.5598,1.707,0.9558
teacher_031,teacher,myvoice,myvoice/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/teacher/teacher_031.wav,查询本次作业完成率。,查询 本次 作业 完成率,False,True,0,9,0.0,0.379,2.593,0.9825
teacher_032,teacher,myvoice,myvoice/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/teacher/teacher_032.wav,打开最近一次考试成绩分析。,打开 最近 一次 考试 成绩 分析,False,True,0,12,0.0,0.3173,3.105,0.985
teacher_033,teacher,myvoice,myvoice/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/teacher/teacher_033.wav,帮我查一下这次作业完成率。,帮 我 查 一下 这次 作业 完成率,False,True,0,12,0.0,0.2762,3.286,0.9076
teacher_034,teacher,myvoice,myvoice/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/teacher/teacher_034.wav,我想看一下最近一次考试成绩分析。,我 想 看一下 最近 一次 考试 成绩 分析,False,True,0,15,0.0,0.2134,3.937,0.8402
teacher_035,teacher,myvoice,myvoice/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/teacher/teacher_035.wav,看一下七年级一班最近一次数学考试成绩分析。,问一下 七年级 一般 最近 一次 数学 考试 成绩 分析,False,False,2,20,0.1,0.2178,5.014,1.092
teacher_036,teacher,myvoice,myvoice/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/teacher/teacher_036.wav,看成绩分析。,看 成绩 分析,False,True,0,5,0.0,0.4108,1.899,0.7802
teacher_037,teacher,myvoice,myvoice/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/teacher/teacher_037.wav,查看本班数学成绩分布。,好看 本班 数学 成绩 分布,False,False,1,10,0.1,0.3125,2.966,0.927
teacher_038,teacher,myvoice,myvoice/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/teacher/teacher_038.wav,打开学生课堂表现记录。,打开 学生 课堂 表现 记录,False,True,0,10,0.0,0.3194,2.593,0.828
teacher_039,teacher,myvoice,myvoice/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/teacher/teacher_039.wav,帮我看一下本班数学成绩分布。,帮 我 看一下 本班 数学 成绩 分布,False,True,0,13,0.0,0.2874,3.339,0.9597
teacher_040,teacher,myvoice,myvoice/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/teacher/teacher_040.wav,我想打开学生课堂表现记录。,我 想 打开 学生 课堂 表现 记录,False,True,0,12,0.0,0.2219,3.659,0.8121
teacher_041,teacher,myvoice,myvoice/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/teacher/teacher_041.wav,打开张明的课堂表现记录。,开张 呢 的 课堂 表现 记录,False,False,2,11,0.1818,0.3673,3.147,1.156
teacher_042,teacher,myvoice,myvoice/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/teacher/teacher_042.wav,看课堂表现。,课堂 表现,False,False,1,5,0.2,0.4892,1.803,0.8823
teacher_043,teacher,myvoice,myvoice/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/teacher/teacher_043.wav,给张明添加课堂表扬记录。,家 明天 家 课堂 表扬 记录,False,False,4,11,0.3636,0.3069,3.009,0.9235
teacher_044,teacher,myvoice,myvoice/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/teacher/teacher_044.wav,查询成绩下降明显的学生。,查询 成绩 下降 明显 的 学生,False,True,0,11,0.0,0.264,3.713,0.9802
teacher_045,teacher,myvoice,myvoice/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/teacher/teacher_045.wav,帮我给张明加一条课堂表扬记录。,帮 我 给 将 名家 一条 课堂 表扬 记录,False,False,3,14,0.2143,0.2189,4.225,0.9246
teacher_046,teacher,myvoice,myvoice/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/teacher/teacher_046.wav,我想查一下成绩下降比较明显的学生。,我 想 查 一下 成绩 下降 比较 明显 的 学生,False,True,0,16,0.0,0.2266,3.713,0.8412
teacher_047,teacher,myvoice,myvoice/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/teacher/teacher_047.wav,给李晓彤添加一条课堂表扬记录。,得 李小鹏 添加 一条 课堂 表扬 记录,False,False,3,14,0.2143,0.2283,4.587,1.0475
teacher_048,teacher,myvoice,myvoice/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/teacher/teacher_048.wav,加表扬记录。,家 表扬 记录,False,False,1,5,0.2,0.4144,1.803,0.7474
teacher_049,teacher,myvoice,myvoice/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/myvoice/teacher/teacher_049.wav,查看本周家校沟通记录。,哈喽 本周 家校 沟通 记录,False,False,2,10,0.2,0.3112,3.286,1.0228
